accession,label,role,project13_eligible,gene_id,gene_name,feature_type,gene_biotype,contig,strand,cds_bases,callable_cds_bases,callable_fraction,meets_callable_threshold,distinct_variant_count,high_impact_variants,moderate_impact_variants,low_impact_variants,modifier_impact_variants,warning_variant_count,variant_density_per_1000_callable_cds,consequence_profile
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19815,mokC,gene,protein_coding,NZ_AP027764.1,+,153,153,1.0,True,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19820,AABJ99_RS19820,gene,protein_coding,NZ_AP027764.1,-,1113,405,0.3638814016172507,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19825,dnaJ,gene,protein_coding,NZ_AP027764.1,-,1131,1131,1.0,True,27,0,1,26,0,0,23.872679045092838,missense_variant:1;synonymous_variant:26
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19830,dnaK,gene,protein_coding,NZ_AP027764.1,-,1917,1917,1.0,True,25,0,0,25,0,0,13.041210224308816,synonymous_variant:25
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19835,yaaI,gene,protein_coding,NZ_AP027764.1,+,405,405,1.0,True,14,0,3,11,0,0,34.5679012345679,missense_variant:3;synonymous_variant:11
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19840,msyB,pseudogene,pseudogene,NZ_AP027764.1,+,709,709,1.0,True,29,1,10,18,0,29,40.90267983074753,frameshift_variant:1;missense_variant:10;synonymous_variant:18
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19845,satP,gene,protein_coding,NZ_AP027764.1,+,567,567,1.0,True,12,0,1,11,0,0,21.164021164021165,missense_variant:1;synonymous_variant:11
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19850,mog,gene,protein_coding,NZ_AP027764.1,-,588,588,1.0,True,21,0,2,19,0,0,35.714285714285715,missense_variant:2;synonymous_variant:19
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19855,tal,gene,protein_coding,NZ_AP027764.1,-,954,954,1.0,True,15,0,2,13,0,0,15.723270440251572,missense_variant:2;synonymous_variant:13
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19860,yaaJ,gene,protein_coding,NZ_AP027764.1,+,1431,1431,1.0,True,34,0,4,30,0,0,23.75960866526904,missense_variant:4;synonymous_variant:30
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19865,yaaA,gene,protein_coding,NZ_AP027764.1,+,777,777,1.0,True,20,0,2,18,0,0,25.74002574002574,missense_variant:2;synonymous_variant:18
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19870,AABJ99_RS19870,gene,protein_coding,NZ_AP027764.1,-,303,222,0.7326732673267327,False,2,0,0,2,0,0,9.00900900900901,initiator_codon_variant:1;synonymous_variant:1
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19875,thrC,gene,protein_coding,NZ_AP027764.1,-,1287,1287,1.0,True,44,0,3,41,0,0,34.18803418803419,missense_variant:3;synonymous_variant:41
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19880,thrB,gene,protein_coding,NZ_AP027764.1,-,933,933,1.0,True,31,0,2,29,0,0,33.22615219721329,missense_variant:2;synonymous_variant:29
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19885,thrA,gene,protein_coding,NZ_AP027764.1,-,2463,2463,1.0,True,103,0,4,99,0,0,41.818920016240355,missense_variant:4;synonymous_variant:99
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19890,thrL,gene,protein_coding,NZ_AP027764.1,-,66,66,1.0,True,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19895,yjtD,gene,protein_coding,NZ_AP027764.1,-,687,687,1.0,True,29,0,4,25,0,0,42.21251819505095,missense_variant:4;synonymous_variant:25
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19900,yjjY,gene,protein_coding,NZ_AP027764.1,-,141,141,1.0,True,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19905,arcA,gene,protein_coding,NZ_AP027764.1,+,717,717,1.0,True,7,0,0,7,0,0,9.762900976290098,synonymous_variant:7
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19910,creD,gene,protein_coding,NZ_AP027764.1,-,1353,1353,1.0,True,31,0,8,23,0,0,22.912047302291203,missense_variant:8;synonymous_variant:23
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19915,creC,gene,protein_coding,NZ_AP027764.1,-,1425,1425,1.0,True,65,0,14,51,0,0,45.6140350877193,missense_variant:14;synonymous_variant:51
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19920,creB,gene,protein_coding,NZ_AP027764.1,-,690,690,1.0,True,21,0,3,18,0,0,30.434782608695652,missense_variant:3;synonymous_variant:18
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19925,creA,gene,protein_coding,NZ_AP027764.1,-,474,474,1.0,True,14,0,0,14,0,0,29.535864978902953,synonymous_variant:14
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19930,robA,gene,protein_coding,NZ_AP027764.1,+,870,870,1.0,True,28,0,0,28,0,0,32.18390804597701,synonymous_variant:28
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19935,gpmB,gene,protein_coding,NZ_AP027764.1,-,648,648,1.0,True,26,0,3,23,0,0,40.123456790123456,missense_variant:3;synonymous_variant:23
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19940,yjjX,gene,protein_coding,NZ_AP027764.1,+,516,516,1.0,True,28,0,4,24,0,0,54.263565891472865,missense_variant:4;synonymous_variant:24
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19945,trpR,gene,protein_coding,NZ_AP027764.1,-,327,326,0.9969418960244648,True,5,0,0,5,0,0,15.337423312883436,synonymous_variant:5
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19950,sltY,gene,protein_coding,NZ_AP027764.1,-,1938,1938,1.0,True,73,0,6,67,0,0,37.667698658410735,missense_variant:6;synonymous_variant:67
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19955,ettA,gene,protein_coding,NZ_AP027764.1,+,1668,1668,1.0,True,42,0,0,42,0,0,25.179856115107913,synonymous_variant:42
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19960,nadS,gene,protein_coding,NZ_AP027764.1,-,285,108,0.37894736842105264,False,3,0,1,2,0,0,27.77777777777778,initiator_codon_variant:1;missense_variant:1;synonymous_variant:1
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19965,AABJ99_RS19965,gene,protein_coding,NZ_AP027764.1,-,333,24,0.07207207207207207,False,2,0,1,1,0,0,83.33333333333333,missense_variant:1;synonymous_variant:1
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19970,nadR,gene,protein_coding,NZ_AP027764.1,-,1233,1227,0.9951338199513382,True,62,0,3,59,0,0,50.52974735126325,missense_variant:3;synonymous_variant:59
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19975,radA,gene,protein_coding,NZ_AP027764.1,-,1383,1382,0.9992769342010123,True,80,0,1,79,0,0,57.88712011577424,missense_variant:1;synonymous_variant:79
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19980,serB,gene,protein_coding,NZ_AP027764.1,-,969,969,1.0,True,42,0,1,41,0,0,43.343653250774,missense_variant:1;synonymous_variant:41
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19985,ytjB,gene,protein_coding,NZ_AP027764.1,+,645,645,1.0,True,22,0,0,22,0,0,34.10852713178294,synonymous_variant:22
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19990,lplA,gene,protein_coding,NZ_AP027764.1,+,1017,992,0.9754178957718781,True,56,0,4,52,0,0,56.45161290322581,missense_variant:4;synonymous_variant:52
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS19995,AABJ99_RS19995,gene,protein_coding,NZ_AP027764.1,+,264,264,1.0,True,16,0,7,9,0,0,60.60606060606061,missense_variant:7;synonymous_variant:9
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20000,deoD,gene,protein_coding,NZ_AP027764.1,-,720,720,1.0,True,21,0,1,20,0,0,29.166666666666668,missense_variant:1;synonymous_variant:20
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20005,deoB,gene,protein_coding,NZ_AP027764.1,-,1224,1223,0.9991830065359477,True,37,0,1,36,0,0,30.25347506132461,missense_variant:1;synonymous_variant:36
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20010,deoA,gene,protein_coding,NZ_AP027764.1,-,1323,1323,1.0,True,44,0,1,43,0,0,33.25774754346183,missense_variant:1;synonymous_variant:43
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20015,deoC,gene,protein_coding,NZ_AP027764.1,-,780,780,1.0,True,29,0,0,29,0,0,37.17948717948718,synonymous_variant:29
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20020,yjjI,gene,protein_coding,NZ_AP027764.1,+,1551,1551,1.0,True,46,0,3,43,0,0,29.658284977433915,missense_variant:3;synonymous_variant:43
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20025,yjjW,gene,protein_coding,NZ_AP027764.1,+,864,832,0.9629629629629629,True,45,0,11,34,0,0,54.08653846153846,missense_variant:11;synonymous_variant:34
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20030,yjjV,gene,protein_coding,NZ_AP027764.1,-,783,680,0.8684546615581098,False,38,1,8,29,0,0,55.88235294117647,missense_variant:8;stop_gained:1;synonymous_variant:29
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20035,yjjU,gene,protein_coding,NZ_AP027764.1,-,1074,1074,1.0,True,40,0,5,35,0,0,37.243947858473,missense_variant:5;synonymous_variant:35
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20040,ytjA,gene,protein_coding,NZ_AP027764.1,-,162,162,1.0,True,1,0,0,1,0,0,6.172839506172839,synonymous_variant:1
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20045,osmY,gene,protein_coding,NZ_AP027764.1,-,606,606,1.0,True,14,0,3,11,0,0,23.102310231023104,missense_variant:3;synonymous_variant:11
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20050,prfC,gene,protein_coding,NZ_AP027764.1,-,1587,1562,0.984247006931317,True,42,0,0,42,0,0,26.888604353393085,synonymous_variant:42
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20055,AABJ99_RS20055,gene,protein_coding,NZ_AP027764.1,+,249,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20060,AABJ99_RS20060,gene,protein_coding,NZ_AP027764.1,+,363,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20065,AABJ99_RS20065,gene,protein_coding,NZ_AP027764.1,+,129,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20070,AABJ99_RS20070,gene,protein_coding,NZ_AP027764.1,-,504,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS25050,AABJ99_RS25050,pseudogene,pseudogene,NZ_AP027764.1,+,66,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20085,AABJ99_RS20085,gene,protein_coding,NZ_AP027764.1,-,585,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20090,AABJ99_RS20090,gene,protein_coding,NZ_AP027764.1,-,891,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20095,AABJ99_RS20095,gene,protein_coding,NZ_AP027764.1,-,2232,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20100,AABJ99_RS20100,gene,protein_coding,NZ_AP027764.1,-,600,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20105,gpJ,gene,protein_coding,NZ_AP027764.1,-,3399,58,0.01706384230656075,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20110,AABJ99_RS20110,gene,protein_coding,NZ_AP027764.1,-,573,573,1.0,True,10,0,2,8,0,0,17.452006980802793,missense_variant:2;synonymous_variant:8
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20115,AABJ99_RS20115,gene,protein_coding,NZ_AP027764.1,-,744,224,0.3010752688172043,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20120,AABJ99_RS20120,gene,protein_coding,NZ_AP027764.1,-,699,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20125,AABJ99_RS20125,gene,protein_coding,NZ_AP027764.1,-,330,213,0.6454545454545455,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20130,AABJ99_RS20130,gene,protein_coding,NZ_AP027764.1,-,2562,697,0.2720530835284934,False,6,0,1,5,0,0,8.60832137733142,missense_variant:1;synonymous_variant:5
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20135,AABJ99_RS20135,gene,protein_coding,NZ_AP027764.1,-,435,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20140,gpG,gene,protein_coding,NZ_AP027764.1,-,423,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20145,AABJ99_RS20145,gene,protein_coding,NZ_AP027764.1,-,741,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20150,AABJ99_RS20150,gene,protein_coding,NZ_AP027764.1,-,396,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20155,AABJ99_RS20155,gene,protein_coding,NZ_AP027764.1,-,579,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20160,AABJ99_RS20160,gene,protein_coding,NZ_AP027764.1,-,354,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20165,AABJ99_RS20165,gene,protein_coding,NZ_AP027764.1,-,396,283,0.7146464646464646,False,10,0,6,4,0,0,35.3356890459364,missense_variant:6;synonymous_variant:4
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20170,AABJ99_RS20170,gene,protein_coding,NZ_AP027764.1,-,1026,4,0.003898635477582846,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20175,AABJ99_RS20175,gene,protein_coding,NZ_AP027764.1,-,333,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20180,AABJ99_RS20180,gene,protein_coding,NZ_AP027764.1,-,1320,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20185,AABJ99_RS20185,gene,protein_coding,NZ_AP027764.1,-,1602,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20190,AABJ99_RS20190,gene,protein_coding,NZ_AP027764.1,-,207,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20195,AABJ99_RS20195,gene,protein_coding,NZ_AP027764.1,-,1926,279,0.14485981308411214,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20200,AABJ99_RS20200,gene,protein_coding,NZ_AP027764.1,-,546,229,0.4194139194139194,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20205,AABJ99_RS20205,gene,protein_coding,NZ_AP027764.1,+,195,149,0.764102564102564,False,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20210,AABJ99_RS20210,gene,protein_coding,NZ_AP027764.1,-,201,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20215,AABJ99_RS20215,gene,protein_coding,NZ_AP027764.1,-,498,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20220,AABJ99_RS20220,gene,protein_coding,NZ_AP027764.1,-,438,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20225,AABJ99_RS20225,gene,protein_coding,NZ_AP027764.1,-,378,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20230,AABJ99_RS20230,gene,protein_coding,NZ_AP027764.1,-,276,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20235,AABJ99_RS20235,gene,protein_coding,NZ_AP027764.1,-,390,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20240,AABJ99_RS20240,gene,protein_coding,NZ_AP027764.1,-,423,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20245,AABJ99_RS20245,gene,protein_coding,NZ_AP027764.1,-,726,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20250,AABJ99_RS20250,gene,protein_coding,NZ_AP027764.1,-,804,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20255,AABJ99_RS20255,gene,protein_coding,NZ_AP027764.1,-,336,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20260,AABJ99_RS20260,pseudogene,pseudogene,NZ_AP027764.1,+,1110,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20265,AABJ99_RS20265,gene,protein_coding,NZ_AP027764.1,-,381,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20270,AABJ99_RS20270,gene,protein_coding,NZ_AP027764.1,-,990,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20275,AABJ99_RS20275,gene,protein_coding,NZ_AP027764.1,-,816,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20280,AABJ99_RS20280,gene,protein_coding,NZ_AP027764.1,-,396,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20285,AABJ99_RS20285,gene,protein_coding,NZ_AP027764.1,-,327,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20290,AABJ99_RS20290,gene,protein_coding,NZ_AP027764.1,-,654,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20295,AABJ99_RS20295,gene,protein_coding,NZ_AP027764.1,-,495,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20300,AABJ99_RS20300,gene,protein_coding,NZ_AP027764.1,-,819,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20305,AABJ99_RS20305,gene,protein_coding,NZ_AP027764.1,-,225,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20310,AABJ99_RS20310,gene,protein_coding,NZ_AP027764.1,-,1149,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20320,ymfL,gene,protein_coding,NZ_AP027764.1,-,552,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20325,AABJ99_RS20325,gene,protein_coding,NZ_AP027764.1,-,261,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20330,AABJ99_RS20330,gene,protein_coding,NZ_AP027764.1,+,693,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20335,yfdP,gene,protein_coding,NZ_AP027764.1,+,363,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20340,yfdQ,gene,protein_coding,NZ_AP027764.1,+,825,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20345,yfdR,gene,protein_coding,NZ_AP027764.1,+,537,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20350,AABJ99_RS20350,gene,protein_coding,NZ_AP027764.1,+,879,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS25055,AABJ99_RS25055,pseudogene,pseudogene,NZ_AP027764.1,+,186,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20360,AABJ99_RS20360,gene,protein_coding,NZ_AP027764.1,-,1701,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20365,AABJ99_RS20365,gene,protein_coding,NZ_AP027764.1,-,1224,0,0.0,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS25060,AABJ99_RS25060,pseudogene,pseudogene,NZ_AP027764.1,-,69,69,1.0,True,0,0,0,0,0,0,0.0,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20370,yjjG,gene,protein_coding,NZ_AP027764.1,-,678,678,1.0,True,20,0,1,19,0,0,29.49852507374631,missense_variant:1;synonymous_variant:19
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20375,rimI,gene,protein_coding,NZ_AP027764.1,-,447,447,1.0,True,11,0,3,8,0,0,24.60850111856823,missense_variant:3;synonymous_variant:8
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20380,holD,gene,protein_coding,NZ_AP027764.1,-,414,414,1.0,True,8,0,2,6,0,0,19.32367149758454,missense_variant:2;synonymous_variant:6
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20385,rsmC,gene,protein_coding,NZ_AP027764.1,+,1032,1032,1.0,True,42,0,3,39,0,0,40.69767441860465,missense_variant:3;synonymous_variant:39
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20390,AABJ99_RS20390,gene,tRNA,NZ_AP027764.1,+,0,0,,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20395,AABJ99_RS20395,gene,tRNA,NZ_AP027764.1,+,0,0,,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20400,AABJ99_RS20400,gene,tRNA,NZ_AP027764.1,+,0,0,,False,0,0,0,0,0,0,,
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20405,yjjZ,gene,protein_coding,NZ_AP027764.1,-,237,237,1.0,True,9,0,3,6,0,0,37.9746835443038,missense_variant:3;synonymous_variant:6
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20410,fhuF,gene,protein_coding,NZ_AP027764.1,+,789,637,0.8073510773130546,False,34,0,10,24,0,0,53.37519623233909,missense_variant:10;synonymous_variant:24
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20415,bglJ,gene,protein_coding,NZ_AP027764.1,-,678,678,1.0,True,20,0,3,17,0,0,29.49852507374631,missense_variant:3;synonymous_variant:17
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20420,yjjQ,gene,protein_coding,NZ_AP027764.1,-,726,726,1.0,True,10,0,0,10,0,0,13.774104683195592,synonymous_variant:10
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20425,yjjP,gene,protein_coding,NZ_AP027764.1,+,771,771,1.0,True,26,0,2,24,0,0,33.72243839169909,missense_variant:2;synonymous_variant:24
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20430,yjjB,gene,protein_coding,NZ_AP027764.1,+,474,474,1.0,True,22,0,1,21,0,0,46.413502109704645,missense_variant:1;synonymous_variant:21
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20435,dnaT,gene,protein_coding,NZ_AP027764.1,+,540,540,1.0,True,6,0,0,6,0,0,11.11111111111111,synonymous_variant:6
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20440,dnaC,gene,protein_coding,NZ_AP027764.1,+,738,738,1.0,True,13,0,0,13,0,0,17.615176151761517,synonymous_variant:13
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20445,yjjA,gene,protein_coding,NZ_AP027764.1,+,495,495,1.0,True,17,0,2,15,0,0,34.343434343434346,missense_variant:2;synonymous_variant:15
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20450,opgB,gene,protein_coding,NZ_AP027764.1,+,2292,2292,1.0,True,70,0,3,67,0,0,30.541012216404887,missense_variant:3;synonymous_variant:67
GCF_036503815.1,2017-02-2CC,alternative,False,AABJ99_RS20455,lgoD,gene,protein_coding,NZ_AP027764.1,-,1026,1026,1.0,True,27,1,1,25,0,0,26.31578947368421,missense_variant:1;stop_gained:1;synonymous_variant:25
