baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,alternative_label,project13_alternative_eligible,relationship,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one,comparison_status,comparable,baseline_callable_fraction,alternative_callable_fraction,baseline_callable_cds_bases,alternative_callable_cds_bases,baseline_distinct_variant_count,alternative_distinct_variant_count,baseline_high_impact_variants,alternative_high_impact_variants,baseline_variant_density_per_1000_callable_cds,alternative_variant_density_per_1000_callable_cds,alternative_minus_baseline_density,alternative_to_baseline_density_ratio,density_direction
GCF_000005845.2,b0596,entA,GCF_005843885.1,E4742,False,one_to_one,OG0000869,FEM44_RS17415,entA,False,alternative_low_callability,False,1.0,0.0963855421686747,747,72,12,10,0,0,16.06425702811245,138.88888888888889,,,not_comparable
GCF_000005845.2,b0597,entH,GCF_005843885.1,E4742,False,one_to_one,OG0000435,FEM44_RS17420,entH,False,alternative_low_callability,False,1.0,0.0,414,0,19,0,0,0,45.893719806763286,,,,not_comparable
GCF_000005845.2,b0598,cstA,GCF_005843885.1,E4742,False,one_to_one,OG0000438,FEM44_RS17425,cstA,False,alternative_low_callability,False,1.0,0.1362773029439696,2106,287,47,22,0,0,22.31718898385565,76.65505226480836,,,not_comparable
GCF_000005845.2,b4512,ybdD,GCF_005843885.1,E4742,False,one_to_one,OG0000509,FEM44_RS17430,FEM44_RS17430,True,alternative_low_callability,False,1.0,0.25252525252525254,198,50,1,6,0,0,5.05050505050505,120.0,,,not_comparable
GCF_000005845.2,b0599,hcxA,GCF_005843885.1,E4742,False,one_to_one,OG0000870,FEM44_RS17435,hcxA,False,alternative_low_callability,False,1.0,0.44077134986225897,1089,480,36,38,0,0,33.05785123966942,79.16666666666667,,,not_comparable
GCF_000005845.2,b0600,ybdL,GCF_005843885.1,E4742,False,one_to_one,OG0000871,FEM44_RS17440,ybdL,False,alternative_low_callability,False,1.0,0.42204995693367786,1161,490,33,23,0,0,28.42377260981912,46.93877551020408,,,not_comparable
GCF_000005845.2,b0601,ybdM,GCF_005843885.1,E4742,False,one_to_many,OG0000134,FEM44_RS05360;FEM44_RS12825;FEM44_RS17445,FEM44_RS05360;FEM44_RS12825;FEM44_RS17445,False,one_to_many,False,1.0,,630,,23,,0,,36.507936507936506,,,,not_comparable
GCF_000005845.2,b0602,ybdN,GCF_005843885.1,E4742,False,one_to_one,OG0000092,FEM44_RS17450,FEM44_RS17450,True,both_low_callability,False,0.8796068796068796,0.0,1074,0,1,0,0,0,0.931098696461825,,,,not_comparable
GCF_000005845.2,b0603,citR,GCF_005843885.1,E4742,False,one_to_one,OG0000872,FEM44_RS17455,citR,False,both_low_callability,False,0.0,0.0,0,0,0,0,0,0,,,,,not_comparable
GCF_000005845.2,b0604,dsbG,GCF_005843885.1,E4742,False,one_to_one,OG0000873,FEM44_RS17460,dsbG,False,alternative_low_callability,False,0.9959839357429718,0.0,744,0,5,0,0,0,6.720430107526882,,,,not_comparable
GCF_000005845.2,b0605,ahpC,GCF_005843885.1,E4742,False,one_to_one,OG0000874,FEM44_RS17465,ahpC,False,alternative_low_callability,False,1.0,0.014184397163120567,564,8,0,0,0,0,0.0,0.0,,,not_comparable
GCF_000005845.2,b0606,ahpF,GCF_005843885.1,E4742,False,one_to_one,OG0000875,FEM44_RS17470,ahpF,False,alternative_low_callability,False,1.0,0.2784163473818646,1566,436,3,19,0,0,1.9157088122605364,43.57798165137615,,,not_comparable
GCF_000005845.2,b0607,uspG,GCF_005843885.1,E4742,False,one_to_many,OG0000135,FEM44_RS17475;FEM44_RS24785,FEM44_RS24785;uspG,False,one_to_many,False,1.0,,429,,1,,0,,2.331002331002331,,,,not_comparable
GCF_000005845.2,b0608,ybdR,GCF_005843885.1,E4742,False,no_ortholog,OG0003579,,,False,no_ortholog,False,1.0,,1239,,9,,0,,7.263922518159807,,,,not_comparable
GCF_000005845.2,b4734,yldA,GCF_005843885.1,E4742,False,no_ortholog,OG0005727,,,False,no_ortholog,False,1.0,,90,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b0610,rnk,GCF_005843885.1,E4742,False,one_to_one,OG0000876,FEM44_RS17480,rnk,False,alternative_low_callability,False,1.0,0.0267639902676399,411,11,0,1,0,0,0.0,90.9090909090909,,,not_comparable
GCF_000005845.2,b0611,rna,GCF_005843885.1,E4742,False,one_to_one,OG0000877,FEM44_RS17485,rna,False,alternative_low_callability,False,1.0,0.24287484510532836,807,196,0,11,0,0,0.0,56.12244897959184,,,not_comparable
GCF_000005845.2,b0612,citT,GCF_005843885.1,E4742,False,many_to_one,OG0000015,FEM44_RS17490,citT,False,many_to_one,False,1.0,,1464,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b0613,citG,GCF_005843885.1,E4742,False,one_to_one,OG0000237,FEM44_RS17495,citG,False,alternative_low_callability,False,1.0,0.22753128555176336,879,200,7,19,0,0,7.963594994311718,95.0,,,not_comparable
GCF_000005845.2,b0614,citX,GCF_005843885.1,E4742,False,one_to_one,OG0000878,FEM44_RS17500,citX,False,alternative_low_callability,False,1.0,0.0,552,0,1,0,0,0,1.8115942028985508,,,,not_comparable
GCF_000005845.2,b0615,citF,GCF_005843885.1,E4742,False,one_to_one,OG0000879,FEM44_RS17505,citF,False,alternative_low_callability,False,1.0,0.22113502935420742,1533,339,5,25,0,0,3.2615786040443573,73.74631268436578,,,not_comparable
GCF_000005845.2,b0616,citE,GCF_005843885.1,E4742,False,one_to_one,OG0000880,FEM44_RS17510,citE,False,alternative_low_callability,False,1.0,0.09020902090209021,909,82,6,9,0,0,6.600660066006601,109.7560975609756,,,not_comparable
GCF_000005845.2,b0617,citD,GCF_005843885.1,E4742,False,one_to_one,OG0000881,FEM44_RS17515,citD,False,alternative_low_callability,False,1.0,0.0,297,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0618,citC,GCF_005843885.1,E4742,False,one_to_one,OG0000882,FEM44_RS17520,citC,False,alternative_low_callability,False,1.0,0.3626062322946176,1059,384,8,44,0,0,7.554296506137866,114.58333333333333,,,not_comparable
GCF_000005845.2,b0619,dpiB,GCF_005843885.1,E4742,False,one_to_one,OG0000883,FEM44_RS17525,dpiB,False,alternative_low_callability,False,1.0,0.044002411091018684,1659,73,12,4,0,0,7.233273056057866,54.794520547945204,,,not_comparable
GCF_000005845.2,b0620,dpiA,GCF_005843885.1,E4742,False,one_to_one,OG0000884,FEM44_RS17530,dpiA,False,alternative_low_callability,False,1.0,0.08223201174743025,681,56,9,6,0,0,13.215859030837004,107.14285714285714,,,not_comparable
GCF_000005845.2,b0621,dcuC,GCF_005843885.1,E4742,False,one_to_one,OG0000885,FEM44_RS17535,dcuC,False,alternative_low_callability,False,1.0,0.0,1386,0,13,0,0,0,9.37950937950938,,,,not_comparable
GCF_000005845.2,b0622,pagP,GCF_005843885.1,E4742,False,one_to_one,OG0003201,FEM44_RS17540,pagP,False,alternative_low_callability,False,1.0,0.0,561,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0623,cspE,GCF_005843885.1,E4742,False,one_to_one,OG0000369,FEM44_RS17545,cspE,False,alternative_low_callability,False,1.0,0.0,210,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0624,crcB,GCF_005843885.1,E4742,False,one_to_one,OG0000238,FEM44_RS17550,crcB,False,alternative_low_callability,False,1.0,0.5234375,384,201,6,6,0,0,15.625,29.850746268656717,,,not_comparable
GCF_000005845.2,b4581,ybeM,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,9,,0,,,,,,not_comparable
GCF_000005845.2,b0627,tatE,GCF_005843885.1,E4742,False,one_to_one,OG0000439,FEM44_RS17560,tatE,False,alternative_low_callability,False,1.0,0.0,204,0,1,0,0,0,4.901960784313726,,,,not_comparable
GCF_000005845.2,b0628,lipA,GCF_005843885.1,E4742,False,one_to_one,OG0000886,FEM44_RS17565,lipA,False,alternative_low_callability,False,1.0,0.33436853002070394,966,323,11,26,0,0,11.387163561076605,80.49535603715171,,,not_comparable
GCF_000005845.2,b0629,ybeF,GCF_005843885.1,E4742,False,no_ortholog,OG0004396,,,False,no_ortholog,False,1.0,,954,,7,,0,,7.337526205450734,,,,not_comparable
GCF_000005845.2,b0630,lipB,GCF_005843885.1,E4742,False,one_to_one,OG0000887,FEM44_RS17570,lipB,False,alternative_low_callability,False,1.0,0.22585669781931464,642,145,3,5,0,0,4.672897196261682,34.48275862068966,,,not_comparable
GCF_000005845.2,b0631,ybeD,GCF_005843885.1,E4742,False,one_to_one,OG0000888,FEM44_RS17575,ybeD,False,alternative_low_callability,False,1.0,0.0,264,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0632,dacA,GCF_005843885.1,E4742,False,one_to_one,OG0000441,FEM44_RS17580,dacA,False,alternative_low_callability,False,1.0,0.48514851485148514,1212,588,15,14,0,0,12.376237623762377,23.80952380952381,,,not_comparable
GCF_000005845.2,b0633,rlpA,GCF_005843885.1,E4742,False,one_to_one,OG0000889,FEM44_RS17585,rlpA,False,alternative_low_callability,False,1.0,0.23584029712163418,1089,254,19,8,0,0,17.447199265381084,31.496062992125985,,,not_comparable
GCF_000005845.2,b0634,mrdB,GCF_005843885.1,E4742,False,one_to_one,OG0000890,FEM44_RS17590,mrdB,False,alternative_low_callability,False,1.0,0.25336927223719674,1113,282,4,11,0,0,3.5938903863432166,39.00709219858156,,,not_comparable
GCF_000005845.2,b0635,mrdA,GCF_005843885.1,E4742,False,one_to_one,OG0000891,FEM44_RS17595,mrdA,False,alternative_low_callability,False,1.0,0.21345951629863302,1902,406,13,17,0,0,6.8349106203995795,41.87192118226601,,,not_comparable
GCF_000005845.2,b0636,rlmH,GCF_005843885.1,E4742,False,one_to_one,OG0000892,FEM44_RS17600,rlmH,False,alternative_low_callability,False,1.0,0.5876068376068376,468,275,0,25,0,0,0.0,90.9090909090909,,,not_comparable
GCF_000005845.2,b0637,rsfS,GCF_005843885.1,E4742,False,one_to_one,OG0000893,FEM44_RS17605,rsfS,False,alternative_low_callability,False,1.0,0.3238993710691824,318,103,0,12,0,0,0.0,116.50485436893204,,,not_comparable
GCF_000005845.2,b0638,cobC,GCF_005843885.1,E4742,False,one_to_one,OG0003202,FEM44_RS17610,FEM44_RS17610,True,alternative_low_callability,False,1.0,0.0,612,0,22,0,0,0,35.947712418300654,,,,not_comparable
GCF_000005845.2,b0639,nadD,GCF_005843885.1,E4742,False,one_to_one,OG0000894,FEM44_RS17615,nadD,False,alternative_low_callability,False,1.0,0.0,642,0,3,0,0,0,4.672897196261682,,,,not_comparable
GCF_000005845.2,b0640,holA,GCF_005843885.1,E4742,False,one_to_one,OG0000895,FEM44_RS17620,holA,False,alternative_low_callability,False,1.0,0.21608527131782945,1032,223,10,3,0,0,9.689922480620154,13.452914798206278,,,not_comparable
GCF_000005845.2,b0641,lptE,GCF_005843885.1,E4742,False,one_to_one,OG0000896,FEM44_RS17625,lptE,False,alternative_low_callability,False,1.0,0.41968911917098445,582,243,3,9,0,0,5.154639175257732,37.03703703703704,,,not_comparable
GCF_000005845.2,b0642,leuS,GCF_005843885.1,E4742,False,one_to_one,OG0000897,FEM44_RS17630,leuS,False,alternative_low_callability,False,1.0,0.0,2583,0,13,0,0,0,5.032907471931862,,,,not_comparable
GCF_000005845.2,b0643,ybeL,GCF_005843885.1,E4742,False,one_to_one,OG0000898,FEM44_RS17635,FEM44_RS17635,True,alternative_low_callability,False,1.0,0.525879917184265,483,254,4,23,0,0,8.281573498964804,90.55118110236221,,,not_comparable
GCF_000005845.2,b0644,ybeQ,GCF_005843885.1,E4742,False,one_to_one,OG0003580,FEM44_RS17640,ybeQ,False,alternative_low_callability,False,1.0,0.0,978,0,38,0,1,0,38.85480572597137,,,,not_comparable
GCF_000005845.2,b0645,ybeR,GCF_005843885.1,E4742,False,one_to_one,OG0003538,FEM44_RS17645,FEM44_RS17645,True,alternative_low_callability,False,1.0,0.0,708,0,20,0,0,0,28.24858757062147,,,,not_comparable
GCF_000005845.2,b0646,djlB,GCF_005843885.1,E4742,False,no_ortholog,OG0004397,,,False,no_ortholog,False,0.1015406162464986,,145,,2,,0,,13.793103448275861,,,,not_comparable
GCF_000005845.2,b0647,ybeT,GCF_005843885.1,E4742,False,no_ortholog,OG0005324,,,False,no_ortholog,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0648,ybeU,GCF_005843885.1,E4742,False,one_to_one,OG0003156,FEM44_RS17660,FEM44_RS17660,True,both_low_callability,False,0.0,0.0,0,0,0,0,0,0,,,,,not_comparable
GCF_000005845.2,b0649,djlC,GCF_005843885.1,E4742,False,one_to_one,OG0003203,FEM44_RS17665,FEM44_RS17665,True,alternative_low_callability,False,0.946969696969697,0.35399449035812675,1375,514,26,40,0,0,18.90909090909091,77.82101167315174,,,not_comparable
GCF_000005845.2,b0650,hscC,GCF_005843885.1,E4742,False,one_to_one,OG0003204,FEM44_RS17670,hscC,False,alternative_low_callability,False,1.0,0.2788749251944943,1671,466,37,39,0,0,22.142429682824655,83.69098712446352,,,not_comparable
GCF_000005845.2,b0651,rihA,GCF_005843885.1,E4742,False,one_to_one,OG0000899,FEM44_RS17675,rihA,False,alternative_low_callability,False,1.0,0.297008547008547,936,278,8,28,0,0,8.547008547008547,100.71942446043165,,,not_comparable
GCF_000005845.2,b0652,gltL,GCF_005843885.1,E4742,False,one_to_one,OG0000420,FEM44_RS17680,gltL,False,alternative_low_callability,False,1.0,0.11570247933884298,726,84,0,3,0,0,0.0,35.714285714285715,,,not_comparable
GCF_000005845.2,b0653,gltK,GCF_005843885.1,E4742,False,one_to_one,OG0000900,FEM44_RS17685,gltK,False,alternative_low_callability,False,1.0,0.0,675,0,10,0,0,0,14.814814814814815,,,,not_comparable
GCF_000005845.2,b0654,gltJ,GCF_005843885.1,E4742,False,one_to_one,OG0000901,FEM44_RS17690,gltJ,False,alternative_low_callability,False,1.0,0.020242914979757085,741,15,11,2,0,0,14.84480431848853,133.33333333333334,,,not_comparable
GCF_000005845.2,b4763,sroC,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,1,,0,,,,,,not_comparable
GCF_000005845.2,b0655,gltI,GCF_005843885.1,E4742,False,one_to_one,OG0000902,FEM44_RS17695,gltI,False,alternative_low_callability,False,1.0,0.0,909,0,15,0,0,0,16.501650165016503,,,,not_comparable
GCF_000005845.2,b0656,insH3,GCF_005843885.1,E4742,False,no_ortholog,OG0000024,,,False,no_ortholog,False,0.0,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0657,lnt,GCF_005843885.1,E4742,False,one_to_one,OG0000903,FEM44_RS17700,lnt,False,alternative_low_callability,False,0.9857050032488629,0.07537361923326835,1517,116,25,10,0,0,16.47989452867502,86.20689655172414,,,not_comparable
GCF_000005845.2,b0658,ybeX,GCF_005843885.1,E4742,False,one_to_one,OG0000904,FEM44_RS17705,corC,True,alternative_low_callability,False,1.0,0.0,879,0,5,0,0,0,5.688282138794084,,,,not_comparable
GCF_000005845.2,b0659,ybeY,GCF_005843885.1,E4742,False,one_to_one,OG0000905,FEM44_RS17710,ybeY,False,alternative_low_callability,False,1.0,0.0,468,0,3,0,0,0,6.410256410256411,,,,not_comparable
GCF_000005845.2,b0660,ybeZ,GCF_005843885.1,E4742,False,one_to_one,OG0000906,FEM44_RS17715,FEM44_RS17715,True,alternative_low_callability,False,1.0,0.0,1041,0,13,0,0,0,12.487992315081652,,,,not_comparable
GCF_000005845.2,b0661,miaB,GCF_005843885.1,E4742,False,one_to_one,OG0000907,FEM44_RS17720,miaB,False,alternative_low_callability,False,1.0,0.035789473684210524,1425,51,15,4,0,0,10.526315789473685,78.43137254901961,,,not_comparable
GCF_000005845.2,b0662,ubiF,GCF_005843885.1,E4742,False,one_to_one,OG0000908,FEM44_RS17725,ubiF,False,alternative_low_callability,False,1.0,0.352891156462585,1176,415,1,33,0,0,0.8503401360544217,79.51807228915662,,,not_comparable
GCF_000005845.2,b0664,glnX,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0665,glnV,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0666,metU,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0668,glnW,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0670,glnU,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0672,leuW,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0673,metT,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0674,asnB,GCF_005843885.1,E4742,False,one_to_one,OG0000909,FEM44_RS17770,asnB,False,alternative_low_callability,False,1.0,0.2138138138138138,1665,356,42,30,0,0,25.225225225225227,84.26966292134831,,,not_comparable
GCF_000005845.2,b0675,umpH,GCF_005843885.1,E4742,False,one_to_one,OG0000910,FEM44_RS17775,nagD,True,alternative_low_callability,False,1.0,0.4448871181938911,753,335,15,21,0,0,19.9203187250996,62.6865671641791,,,not_comparable
GCF_000005845.2,b0676,nagC,GCF_005843885.1,E4742,False,one_to_one,OG0000911,FEM44_RS17780,nagC,False,alternative_low_callability,False,1.0,0.31203931203931207,1221,381,20,27,0,0,16.38001638001638,70.86614173228347,,,not_comparable
GCF_000005845.2,b0677,nagA,GCF_005843885.1,E4742,False,one_to_one,OG0000912,FEM44_RS17785,nagA,False,alternative_low_callability,False,1.0,0.32550043516100957,1149,374,14,36,0,0,12.184508268059181,96.2566844919786,,,not_comparable
GCF_000005845.2,b0678,nagB,GCF_005843885.1,E4742,False,one_to_one,OG0000913,FEM44_RS17790,nagB,False,alternative_low_callability,False,1.0,0.3233458177278402,801,259,11,24,0,0,13.732833957553058,92.66409266409266,,,not_comparable
GCF_000005845.2,b0679,nagE,GCF_005843885.1,E4742,False,one_to_one,OG0000914,FEM44_RS17795,nagE,False,alternative_low_callability,False,1.0,0.28710837185413457,1947,559,41,30,0,0,21.05803800719055,53.66726296958855,,,not_comparable
GCF_000005845.2,b0680,glnS,GCF_005843885.1,E4742,False,one_to_one,OG0000915,FEM44_RS17800,glnS,False,alternative_low_callability,False,1.0,0.17417417417417416,1665,290,0,20,0,0,0.0,68.96551724137932,,,not_comparable
GCF_000005845.2,b4808,chiZ,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0681,chiP,GCF_005843885.1,E4742,False,one_to_one,OG0000916,FEM44_RS17810,chiP,False,alternative_low_callability,False,1.0,0.0,1407,0,22,0,0,0,15.636105188343993,,,,not_comparable
GCF_000005845.2,b0682,chiQ,GCF_005843885.1,E4742,False,one_to_one,OG0000917,FEM44_RS17815,chiQ,False,alternative_low_callability,False,1.0,0.20795107033639143,327,68,8,9,0,0,24.464831804281346,132.35294117647058,,,not_comparable
GCF_000005845.2,b0683,fur,GCF_005843885.1,E4742,False,one_to_one,OG0000918,FEM44_RS17820,fur,False,alternative_low_callability,False,1.0,0.0,447,0,2,0,0,0,4.47427293064877,,,,not_comparable
GCF_000005845.2,b4637,uof,GCF_005843885.1,E4742,False,one_to_one,OG0002972,FEM44_RS17825,uof,False,alternative_low_callability,False,1.0,0.0,87,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0684,fldA,GCF_005843885.1,E4742,False,one_to_one,OG0000919,FEM44_RS17830,fldA,False,alternative_low_callability,False,1.0,0.3709981167608286,531,197,1,19,0,0,1.8832391713747645,96.44670050761421,,,not_comparable
GCF_000005845.2,b0685,ybfE,GCF_005843885.1,E4742,False,one_to_one,OG0000920,FEM44_RS17835,ybfE,False,alternative_low_callability,False,1.0,0.0,294,0,2,0,0,0,6.802721088435374,,,,not_comparable
GCF_000005845.2,b0686,ybfF,GCF_005843885.1,E4742,False,no_ortholog,OG0003855,,,False,no_ortholog,False,1.0,,765,,17,,0,,22.22222222222222,,,,not_comparable
GCF_000005845.2,b0687,seqA,GCF_005843885.1,E4742,False,one_to_one,OG0000921,FEM44_RS17845,seqA,False,alternative_low_callability,False,1.0,0.0695970695970696,546,38,2,6,0,0,3.663003663003663,157.89473684210526,,,not_comparable
GCF_000005845.2,b0688,pgm,GCF_005843885.1,E4742,False,one_to_one,OG0000922,FEM44_RS17850,pgm,False,alternative_low_callability,False,1.0,0.12614259597806216,1641,207,23,20,0,0,14.015843997562461,96.61835748792271,,,not_comparable
GCF_000005845.2,b0689,ybfP,GCF_005843885.1,E4742,False,one_to_one,OG0003887,FEM44_RS17855,FEM44_RS17855,True,alternative_low_callability,False,1.0,0.7070707070707071,495,350,0,13,0,0,0.0,37.142857142857146,,,not_comparable
GCF_000005845.2,b0691,ybfG,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,2,,0,,,,,,not_comparable
GCF_000005845.2,b4636,ybfI,GCF_005843885.1,E4742,False,no_protein,,,,False,no_protein,False,,,0,,0,,0,,,,,,not_comparable
GCF_000005845.2,b0692,potE,GCF_005843885.1,E4742,False,no_ortholog,OG0003581,,,False,no_ortholog,False,1.0,,1320,,2,,0,,1.5151515151515151,,,,not_comparable
GCF_000005845.2,b0693,speF,GCF_005843885.1,E4742,False,no_ortholog,OG0003528,,,False,no_ortholog,False,1.0,,2199,,3,,0,,1.364256480218281,,,,not_comparable
GCF_000005845.2,b4803,speFL,GCF_005843885.1,E4742,False,no_ortholog,OG0003708,,,False,no_ortholog,False,1.0,,105,,0,,0,,0.0,,,,not_comparable
GCF_000005845.2,b0694,kdpE,GCF_005843885.1,E4742,False,one_to_one,OG0000923,FEM44_RS17860,kdpE,False,alternative_low_callability,False,1.0,0.12094395280235988,678,82,1,3,0,0,1.4749262536873156,36.58536585365854,,,not_comparable
GCF_000005845.2,b0695,kdpD,GCF_005843885.1,E4742,False,one_to_one,OG0000924,FEM44_RS17865,kdpD,False,alternative_low_callability,False,1.0,0.0,2685,0,49,0,0,0,18.24953445065177,,,,not_comparable
GCF_000005845.2,b0696,kdpC,GCF_005843885.1,E4742,False,one_to_one,OG0000925,FEM44_RS17870,kdpC,False,alternative_low_callability,False,1.0,0.0,573,0,13,0,0,0,22.68760907504363,,,,not_comparable
GCF_000005845.2,b0697,kdpB,GCF_005843885.1,E4742,False,one_to_one,OG0000926,FEM44_RS17875,kdpB,False,alternative_low_callability,False,1.0,0.0,2049,0,31,0,0,0,15.129331381161542,,,,not_comparable
GCF_000005845.2,b0698,kdpA,GCF_005843885.1,E4742,False,one_to_one,OG0000927,FEM44_RS17880,kdpA,False,alternative_low_callability,False,1.0,0.02927120669056153,1674,49,1,6,0,0,0.5973715651135006,122.44897959183673,,,not_comparable
GCF_000005845.2,b4513,kdpF,GCF_005843885.1,E4742,False,one_to_one,OG0003082,FEM44_RS17885,kdpF,False,alternative_low_callability,False,1.0,0.0,90,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0699,ybfA,GCF_005843885.1,E4742,False,one_to_one,OG0000928,FEM44_RS17890,FEM44_RS17890,True,alternative_low_callability,False,1.0,0.0,207,0,0,0,0,0,0.0,,,,not_comparable
GCF_000005845.2,b0700,rhsC,GCF_005843885.1,E4742,False,many_to_one,OG0000014,FEM44_RS11115,FEM44_RS11115,False,many_to_one,False,0.2722937529804483,,1142,,1,,0,,0.8756567425569177,,,,not_comparable
GCF_000005845.2,b0702,ybfB,GCF_005843885.1,E4742,False,no_ortholog,OG0004398,,,False,no_ortholog,False,1.0,,327,,0,,0,,0.0,,,,not_comparable
